LeadID,Age,Gender,Location,LeadSource,TimeSpent (minutes),PagesViewed,LeadStatus,EmailSent,DeviceType,ReferralSource,FormSubmissions,Downloads,CTR_ProductPage,ResponseTime (hours),FollowUpEmails,SocialMediaEngagement,PaymentHistory,Conversion (Target)
81466,43,Female,Lahore,Organic,23,7,Warm,6,Tablet,Google,3,0,0.2,3,0,170,No Payment,0
81467,59,Female,Rawalpindi,Social Media,22,9,Warm,10,Mobile,ReferralSite,4,3,0.7,6,5,75,No Payment,0
81468,20,Female,Rawalpindi,Social Media,46,7,Cold,6,Desktop,Google,0,2,0.2,6,7,74,Good,0
81469,57,Male,Karachi,Organic,9,11,Cold,9,Tablet,Twitter,0,2,0.8,5,6,34,No Payment,0
81470,41,Male,Sialkot,Referral,22,7,Cold,0,Tablet,Direct,5,0,0.3,3,8,189,No Payment,0
81471,27,Female,Sialkot,Email,57,6,Warm,6,Mobile,Twitter,4,3,0.6,17,3,83,Good,0
81472,58,Male,Lahore,Email,12,5,Warm,5,Mobile,Google,1,1,0.3,8,6,84,No Payment,0
81473,55,Male,Gujranwala,Email,60,13,Hot,4,Desktop,ReferralSite,0,2,0.8,23,8,79,No Payment,0
81474,21,Female,Gujranwala,Referral,38,13,Cold,7,Tablet,Google,2,1,0.7,9,5,64,No Payment,0
81475,57,Male,Karachi,Referral,40,8,Hot,8,Desktop,Google,1,1,0.8,10,10,117,No Payment,0
81476,40,Female,Rawalpindi,Referral,58,2,Warm,6,Desktop,Google,2,3,0.5,24,3,184,Good,0
81477,58,Female,Islamabad,Social Media,12,6,Cold,4,Desktop,Google,5,2,0.1,18,10,171,No Payment,0
81478,59,Female,Gujranwala,Email,47,2,Warm,3,Desktop,Twitter,4,0,0.6,24,3,144,No Payment,0
81479,23,Male,Faisalabad,Social Media,49,9,Warm,5,Mobile,Facebook,5,3,0.1,16,0,174,No Payment,0
81480,42,Female,Sialkot,Organic,15,15,Warm,8,Tablet,ReferralSite,0,2,0.3,13,8,48,No Payment,0
81481,44,Female,Gujranwala,Referral,37,9,Warm,6,Mobile,Direct,3,0,0.6,6,10,138,No Payment,0
81482,21,Female,Lahore,Social Media,50,12,Cold,5,Desktop,Twitter,3,1,0.6,5,1,78,Good,0
81483,33,Female,Sialkot,Organic,26,14,Hot,4,Tablet,Twitter,3,2,0.1,6,3,159,Good,0
81484,28,Male,Lahore,Referral,46,3,Warm,3,Tablet,Facebook,3,3,0.6,19,1,166,No Payment,0
81485,44,Female,Karachi,Referral,29,5,Hot,1,Desktop,Facebook,0,3,0.5,1,1,200,Good,0
81486,45,Male,Quetta,Organic,34,3,Hot,10,Tablet,Direct,4,3,0.7,16,2,82,Good,0
81487,28,Female,Multan,Email,25,8,Cold,1,Tablet,Facebook,5,0,0.5,16,8,124,No Payment,0
81488,41,Male,Multan,Referral,51,8,Hot,6,Desktop,Facebook,3,1,0.8,4,8,154,No Payment,0
81489,26,Female,Karachi,Email,33,6,Cold,6,Desktop,Twitter,5,2,0.4,7,9,64,No Payment,0
81490,23,Male,Islamabad,Email,28,6,Cold,8,Mobile,ReferralSite,1,0,0.4,7,5,106,Good,0
81491,34,Male,Rawalpindi,Referral,11,2,Cold,8,Tablet,Google,0,1,0.4,3,2,162,Good,0
81492,26,Female,Peshawar,Email,60,3,Hot,0,Tablet,Google,0,3,0.7,20,0,132,No Payment,0
81493,43,Female,Rawalpindi,Referral,30,4,Hot,10,Mobile,Twitter,4,0,0.5,9,7,67,Good,0
81494,35,Female,Quetta,Organic,56,10,Hot,4,Mobile,Facebook,1,1,0.7,9,2,45,Good,0
81495,21,Female,Rawalpindi,Referral,47,10,Cold,6,Tablet,Direct,0,3,0.6,11,4,119,Good,0
81496,52,Female,Faisalabad,Referral,40,8,Cold,7,Tablet,Direct,5,1,0.8,13,5,51,No Payment,0
81497,49,Female,Quetta,Referral,36,12,Warm,8,Mobile,Google,0,3,0.7,5,10,124,Good,0
81498,22,Female,Gujranwala,Email,34,2,Warm,3,Mobile,ReferralSite,2,1,0.4,6,6,101,Good,0
81499,35,Female,Peshawar,Organic,12,5,Warm,2,Desktop,Twitter,4,3,0.3,11,8,138,No Payment,0
81500,34,Male,Multan,Organic,21,7,Hot,7,Mobile,ReferralSite,0,3,0.3,20,0,199,Good,0
81501,20,Male,Rawalpindi,Organic,35,12,Warm,3,Mobile,ReferralSite,5,0,0.5,17,9,101,Good,0
81502,30,Male,Gujranwala,Referral,24,11,Hot,9,Tablet,Google,5,3,0.2,16,3,176,Good,0
81503,37,Male,Karachi,Email,32,14,Hot,7,Mobile,Facebook,0,3,0.2,24,8,111,Good,1
81504,46,Female,Lahore,Email,32,10,Hot,9,Tablet,Direct,2,3,0.6,4,0,190,Good,0
81505,50,Female,Gujranwala,Social Media,14,7,Hot,5,Tablet,Twitter,4,3,0.7,14,7,96,No Payment,0
81506,50,Female,Peshawar,Social Media,50,15,Hot,7,Desktop,Google,4,2,0.4,8,2,61,No Payment,0
81507,46,Male,Gujranwala,Referral,15,4,Warm,9,Desktop,Google,5,2,0.2,15,0,157,Good,0
81508,59,Female,Sialkot,Social Media,21,13,Warm,7,Mobile,Facebook,5,3,0.6,11,4,58,No Payment,0
81509,46,Female,Multan,Organic,40,12,Cold,10,Desktop,Facebook,3,3,0.5,14,5,20,Good,0
81510,55,Male,Sialkot,Referral,45,7,Warm,9,Tablet,Google,5,1,0.3,4,3,89,Good,0
81511,55,Female,Rawalpindi,Organic,11,9,Hot,2,Mobile,Twitter,0,3,0.4,16,2,191,No Payment,0
81512,48,Male,Lahore,Social Media,10,15,Cold,6,Tablet,Google,5,2,0.1,19,0,175,No Payment,0
81513,20,Female,Rawalpindi,Referral,39,15,Cold,10,Mobile,Twitter,5,0,0.7,23,3,171,No Payment,0
81514,47,Female,Rawalpindi,Email,21,8,Warm,3,Desktop,Google,4,1,0.5,24,7,97,Good,0
81515,38,Female,Sialkot,Referral,48,2,Hot,2,Mobile,Twitter,4,0,0.3,14,4,164,No Payment,0
81516,25,Female,Rawalpindi,Referral,32,11,Hot,1,Tablet,Facebook,5,0,0.6,21,3,139,Good,0
81517,23,Male,Quetta,Referral,48,9,Warm,0,Desktop,ReferralSite,1,3,0.3,3,10,159,No Payment,0
81518,52,Female,Islamabad,Organic,50,8,Cold,9,Tablet,Google,1,0,0.7,1,8,106,Good,0
81519,23,Female,Quetta,Social Media,23,12,Hot,4,Desktop,ReferralSite,0,3,0.4,20,6,31,No Payment,0
81520,59,Female,Rawalpindi,Social Media,12,9,Warm,6,Mobile,Facebook,3,1,0.7,6,7,114,No Payment,0
81521,24,Female,Sialkot,Social Media,52,3,Cold,2,Mobile,Facebook,4,0,0.6,11,9,20,Good,0
81522,20,Male,Multan,Email,46,15,Cold,5,Tablet,Twitter,0,1,0.5,19,9,177,Good,0
81523,50,Female,Gujranwala,Social Media,40,11,Cold,9,Mobile,Facebook,3,3,0.6,9,3,186,Good,0
81524,29,Female,Gujranwala,Referral,34,11,Hot,7,Mobile,Direct,1,1,0.3,5,9,57,Good,0
81525,56,Female,Quetta,Email,23,5,Cold,2,Tablet,Google,5,1,0.3,15,9,128,Good,0
81526,59,Male,Peshawar,Social Media,39,7,Hot,2,Desktop,Google,4,2,0.3,7,10,158,Good,0
81527,47,Male,Lahore,Social Media,15,14,Cold,2,Mobile,Facebook,1,2,0.8,5,6,176,No Payment,0
81528,51,Male,Gujranwala,Organic,41,13,Hot,8,Mobile,Twitter,4,1,0.7,8,9,35,No Payment,0
81529,30,Male,Sialkot,Organic,60,9,Hot,2,Desktop,ReferralSite,5,2,0.6,3,6,57,No Payment,0
81530,31,Female,Islamabad,Social Media,7,8,Hot,2,Tablet,Google,5,3,0.1,16,10,172,No Payment,0
81531,38,Female,Multan,Social Media,59,6,Warm,9,Desktop,Facebook,5,3,0.2,8,0,178,Good,0
81532,53,Female,Sialkot,Referral,40,12,Cold,2,Mobile,Twitter,1,2,0.4,3,7,126,No Payment,0
81533,41,Female,Karachi,Referral,46,9,Cold,4,Mobile,Facebook,1,3,0.4,22,10,109,No Payment,0
81534,42,Female,Quetta,Organic,13,6,Warm,2,Tablet,Google,5,0,0.6,6,6,120,No Payment,0
81535,27,Female,Faisalabad,Organic,54,3,Cold,1,Mobile,Google,4,2,0.5,3,1,172,Good,0
81536,41,Male,Karachi,Social Media,37,15,Warm,5,Desktop,ReferralSite,1,2,0.2,22,5,174,Good,0
81537,60,Female,Multan,Email,29,5,Hot,5,Mobile,Twitter,1,1,0.3,19,8,160,No Payment,0
81538,48,Male,Rawalpindi,Organic,7,7,Hot,8,Mobile,Facebook,4,2,0.2,22,6,140,Good,0
81539,22,Female,Karachi,Organic,43,8,Cold,2,Desktop,Direct,3,3,0.6,22,8,154,No Payment,0
81540,32,Male,Peshawar,Email,9,14,Cold,9,Desktop,Google,0,1,0.6,18,9,168,Good,0
81541,36,Male,Rawalpindi,Organic,24,5,Hot,10,Desktop,Google,0,2,0.2,16,10,99,Good,0
81542,32,Female,Quetta,Social Media,35,8,Hot,3,Mobile,Twitter,1,1,0.2,11,4,141,No Payment,0
81543,38,Female,Karachi,Organic,43,10,Hot,10,Desktop,Twitter,2,2,0.4,20,8,61,No Payment,0
81544,56,Male,Faisalabad,Social Media,45,8,Hot,10,Mobile,Google,0,1,0.3,6,9,190,No Payment,0
81545,25,Female,Islamabad,Email,15,15,Hot,8,Tablet,Facebook,5,0,0.8,11,1,105,No Payment,0
81546,48,Female,Lahore,Organic,11,4,Cold,8,Mobile,Google,2,2,0.6,15,7,81,Good,0
81547,24,Female,Islamabad,Organic,39,12,Cold,5,Tablet,Twitter,4,1,0.2,19,5,51,Good,0
81548,23,Female,Sialkot,Referral,16,13,Cold,10,Tablet,Direct,2,3,0.8,10,4,139,Good,0
81549,23,Female,Karachi,Email,51,13,Warm,7,Tablet,ReferralSite,3,2,0.4,21,4,158,No Payment,0
81550,34,Male,Karachi,Social Media,19,6,Warm,6,Desktop,ReferralSite,1,3,0.4,3,1,46,Good,0
81551,60,Female,Faisalabad,Social Media,22,4,Hot,0,Tablet,Google,1,0,0.7,23,8,93,Good,0
81552,41,Female,Rawalpindi,Referral,11,5,Hot,6,Mobile,ReferralSite,4,1,0.7,3,6,123,Good,0
81553,51,Female,Peshawar,Email,5,12,Warm,2,Mobile,ReferralSite,0,3,0.4,20,8,172,No Payment,0
81554,60,Male,Karachi,Referral,12,10,Cold,8,Tablet,Facebook,5,3,0.4,21,8,175,No Payment,0
81555,22,Male,Multan,Social Media,32,12,Cold,0,Tablet,Facebook,1,2,0.8,3,2,135,No Payment,0
81556,41,Female,Islamabad,Organic,9,7,Hot,1,Tablet,Direct,1,0,0.7,24,1,61,Good,0
81557,54,Male,Islamabad,Email,16,14,Warm,6,Tablet,ReferralSite,1,1,0.4,7,4,92,No Payment,0
81558,34,Female,Lahore,Social Media,44,14,Warm,9,Tablet,Twitter,1,2,0.3,16,2,162,No Payment,0
81559,34,Female,Quetta,Referral,32,12,Warm,0,Tablet,Google,3,3,0.4,6,6,128,No Payment,0
81560,39,Male,Islamabad,Referral,5,10,Warm,5,Desktop,Twitter,1,2,0.2,24,4,149,Good,0
81561,57,Male,Lahore,Social Media,38,14,Cold,5,Mobile,ReferralSite,0,0,0.3,20,5,137,No Payment,0
81562,37,Male,Peshawar,Organic,9,14,Warm,2,Tablet,Facebook,3,2,0.4,17,4,125,No Payment,0
81563,35,Male,Sialkot,Social Media,10,12,Hot,9,Desktop,Facebook,3,2,0.2,15,4,135,No Payment,0
81564,60,Male,Rawalpindi,Email,24,4,Hot,0,Mobile,Google,3,2,0.4,7,5,127,No Payment,0
81565,51,Female,Quetta,Email,35,3,Hot,10,Desktop,ReferralSite,3,1,0.1,2,6,95,No Payment,0
81566,38,Female,Multan,Organic,41,8,Warm,5,Desktop,ReferralSite,4,2,0.4,5,7,186,Good,0
81567,51,Female,Lahore,Social Media,21,11,Cold,2,Desktop,Google,1,2,0.4,22,8,62,No Payment,0
81568,43,Male,Rawalpindi,Social Media,6,2,Hot,8,Desktop,Direct,3,2,0.4,4,1,36,Good,0
81569,23,Female,Lahore,Organic,50,14,Warm,8,Mobile,Twitter,2,3,0.5,23,6,119,Good,0
81570,47,Female,Karachi,Social Media,32,8,Hot,3,Mobile,Facebook,3,0,0.2,17,6,38,Good,0
81571,33,Female,Faisalabad,Email,38,2,Hot,0,Mobile,Direct,1,1,0.7,24,6,136,No Payment,0
81572,45,Male,Sialkot,Organic,46,8,Cold,8,Mobile,Facebook,3,1,0.8,18,7,100,Good,0
81573,55,Male,Gujranwala,Social Media,42,6,Hot,0,Mobile,Google,5,2,0.1,17,8,162,No Payment,0
81574,41,Male,Lahore,Organic,18,14,Hot,7,Tablet,Direct,4,1,0.4,12,8,196,No Payment,1
81575,33,Male,Lahore,Referral,23,9,Hot,9,Mobile,Direct,0,2,0.2,16,8,129,No Payment,0
81576,56,Female,Lahore,Email,43,14,Hot,4,Mobile,Facebook,2,0,0.2,16,7,37,No Payment,0
81577,59,Male,Faisalabad,Email,41,4,Warm,6,Tablet,Direct,4,1,0.7,23,5,198,No Payment,0
81578,31,Male,Karachi,Email,15,6,Cold,8,Mobile,Google,1,1,0.5,24,3,78,No Payment,0
81579,52,Male,Multan,Organic,34,4,Warm,6,Tablet,Twitter,2,3,0.4,8,6,159,Good,0
81580,45,Male,Gujranwala,Email,44,8,Warm,2,Mobile,Facebook,4,3,0.4,13,7,152,Good,0
81581,33,Male,Gujranwala,Email,5,7,Warm,2,Mobile,ReferralSite,5,2,0.3,15,7,105,No Payment,0
81582,44,Male,Faisalabad,Email,52,5,Cold,4,Tablet,Facebook,5,3,0.4,22,5,97,No Payment,0
81583,57,Female,Lahore,Social Media,14,5,Cold,1,Mobile,Direct,3,2,0.6,22,7,27,No Payment,0
81584,34,Female,Sialkot,Email,56,11,Cold,0,Mobile,Facebook,0,0,0.3,23,4,55,No Payment,0
81585,36,Male,Lahore,Referral,16,4,Warm,10,Desktop,Direct,3,1,0.8,14,4,98,No Payment,0
81586,25,Male,Karachi,Social Media,48,9,Hot,2,Desktop,Direct,0,2,0.7,15,7,165,No Payment,0
81587,24,Female,Gujranwala,Email,47,10,Warm,7,Desktop,Direct,0,1,0.7,18,5,191,No Payment,0
81588,43,Male,Quetta,Social Media,53,11,Warm,4,Mobile,ReferralSite,1,1,0.6,3,0,196,No Payment,0
81589,28,Female,Peshawar,Email,35,8,Hot,1,Mobile,Direct,3,0,0.6,23,3,90,No Payment,0
81590,42,Male,Lahore,Organic,6,10,Warm,3,Mobile,Twitter,5,3,0.5,7,7,186,No Payment,0
81591,46,Male,Peshawar,Social Media,9,4,Warm,9,Mobile,Twitter,1,0,0.5,7,6,102,No Payment,0
81592,37,Male,Karachi,Referral,16,3,Cold,6,Tablet,Facebook,4,1,0.4,13,4,96,No Payment,0
81593,26,Female,Quetta,Email,27,5,Warm,9,Mobile,ReferralSite,3,1,0.2,18,8,144,Good,0
81594,45,Female,Sialkot,Referral,18,9,Hot,7,Tablet,Facebook,4,0,0.1,13,9,61,No Payment,0
81595,42,Female,Lahore,Social Media,27,3,Cold,10,Desktop,Twitter,2,3,0.7,2,7,25,No Payment,0
81596,23,Male,Multan,Organic,12,8,Cold,8,Tablet,Facebook,2,3,0.7,9,8,22,Good,0
81597,47,Male,Faisalabad,Social Media,28,8,Hot,10,Mobile,Facebook,5,0,0.4,16,9,79,Good,0
81598,38,Male,Rawalpindi,Email,35,7,Hot,9,Desktop,Twitter,5,0,0.2,21,1,196,No Payment,0
81599,33,Female,Sialkot,Email,25,9,Cold,0,Mobile,Direct,4,3,0.3,7,2,69,No Payment,0
81600,34,Male,Gujranwala,Organic,32,15,Warm,0,Mobile,ReferralSite,4,1,0.6,1,3,45,No Payment,0
81601,21,Female,Rawalpindi,Social Media,57,3,Warm,1,Tablet,Twitter,2,3,0.5,6,4,40,Good,0
81602,42,Female,Gujranwala,Organic,20,5,Cold,2,Desktop,Google,0,0,0.3,21,10,182,Good,0
81603,38,Male,Peshawar,Organic,7,2,Cold,3,Mobile,Facebook,1,2,0.5,3,0,122,Good,0
81604,23,Female,Karachi,Organic,30,11,Hot,8,Mobile,Direct,0,1,0.5,9,9,188,Good,0
81605,45,Male,Multan,Social Media,31,14,Hot,9,Mobile,Direct,1,1,0.5,14,4,195,Good,0
81606,56,Female,Multan,Organic,27,14,Warm,3,Desktop,ReferralSite,0,1,0.2,5,1,176,No Payment,0
81607,47,Female,Faisalabad,Organic,15,2,Hot,3,Mobile,Twitter,2,0,0.4,5,1,81,No Payment,0
81608,43,Female,Peshawar,Social Media,46,11,Hot,6,Desktop,Google,3,0,0.4,5,10,199,No Payment,0
81609,26,Female,Karachi,Organic,46,9,Hot,8,Tablet,Google,3,2,0.5,2,9,134,No Payment,0
81610,37,Male,Karachi,Email,16,9,Hot,5,Desktop,Twitter,1,2,0.6,4,5,171,No Payment,0
81611,52,Female,Lahore,Social Media,38,12,Hot,5,Mobile,Google,4,2,0.2,9,4,194,No Payment,0
81612,29,Male,Lahore,Email,11,15,Hot,5,Tablet,Twitter,4,1,0.5,23,5,87,Good,0
81613,44,Male,Faisalabad,Referral,52,9,Cold,9,Desktop,ReferralSite,5,0,0.3,14,1,193,Good,0
81614,55,Male,Karachi,Social Media,60,15,Cold,3,Mobile,Direct,5,0,0.8,16,9,128,No Payment,0
81615,31,Male,Lahore,Referral,51,4,Cold,2,Mobile,Facebook,2,0,0.1,7,4,133,Good,0
81616,49,Male,Lahore,Organic,53,14,Cold,3,Tablet,Twitter,0,0,0.6,1,9,189,No Payment,0
81617,29,Female,Multan,Referral,42,2,Warm,4,Mobile,Direct,0,1,0.2,5,7,88,Good,0
81618,41,Female,Islamabad,Organic,52,9,Warm,4,Tablet,ReferralSite,5,0,0.4,3,8,86,No Payment,0
81619,46,Male,Multan,Email,29,8,Hot,1,Desktop,Twitter,3,0,0.7,24,2,159,No Payment,0
81620,35,Female,Multan,Email,25,14,Hot,2,Mobile,Direct,3,0,0.3,19,1,163,Good,0
81621,59,Male,Gujranwala,Social Media,16,4,Cold,5,Mobile,Google,3,3,0.5,5,8,117,Good,0
81622,35,Female,Islamabad,Email,36,2,Warm,2,Tablet,ReferralSite,5,2,0.7,9,4,56,No Payment,0
81623,22,Male,Multan,Email,60,15,Hot,10,Desktop,ReferralSite,2,1,0.1,14,10,149,No Payment,0
81624,23,Female,Gujranwala,Organic,31,14,Warm,0,Tablet,Twitter,2,2,0.5,21,2,135,Good,0
81625,57,Male,Gujranwala,Email,59,11,Warm,0,Tablet,Facebook,2,2,0.5,10,0,30,No Payment,0
81626,60,Female,Islamabad,Social Media,39,11,Hot,4,Mobile,Facebook,4,1,0.3,4,2,43,No Payment,0
81627,29,Female,Quetta,Social Media,38,9,Cold,2,Mobile,Direct,2,2,0.5,20,7,85,No Payment,0
81628,29,Female,Faisalabad,Referral,24,7,Hot,7,Mobile,Twitter,5,1,0.2,23,7,96,No Payment,0
81629,37,Female,Faisalabad,Organic,23,12,Warm,8,Tablet,ReferralSite,0,3,0.1,22,7,161,No Payment,0
81630,24,Male,Rawalpindi,Email,52,7,Hot,0,Mobile,ReferralSite,5,0,0.7,21,1,112,Good,0
81631,25,Male,Multan,Organic,49,13,Warm,6,Mobile,Twitter,1,0,0.5,11,1,191,No Payment,0
81632,50,Female,Sialkot,Social Media,5,6,Warm,8,Tablet,Facebook,5,1,0.6,9,4,182,No Payment,0
81633,50,Male,Quetta,Social Media,8,7,Cold,10,Tablet,Google,5,0,0.7,21,7,29,Good,0
81634,27,Male,Peshawar,Organic,35,8,Cold,4,Mobile,Twitter,2,0,0.3,2,3,83,Good,0
81635,43,Female,Faisalabad,Organic,46,4,Warm,7,Desktop,ReferralSite,3,2,0.2,9,8,28,Good,0
81636,42,Male,Karachi,Email,15,12,Cold,0,Tablet,Direct,2,2,0.4,18,0,22,Good,0
81637,32,Female,Gujranwala,Organic,41,6,Cold,8,Desktop,Facebook,5,2,0.7,19,3,74,Good,0
81638,47,Male,Multan,Social Media,59,9,Hot,4,Mobile,Twitter,2,1,0.5,1,0,47,Good,0
81639,51,Male,Peshawar,Social Media,6,10,Warm,8,Desktop,ReferralSite,5,3,0.3,9,3,101,Good,0
81640,35,Male,Quetta,Organic,43,7,Hot,1,Desktop,ReferralSite,0,2,0.2,15,9,42,No Payment,0
81641,27,Male,Faisalabad,Email,32,10,Hot,6,Tablet,ReferralSite,0,2,0.1,9,7,52,No Payment,0
81642,50,Female,Islamabad,Organic,56,13,Cold,2,Mobile,Facebook,2,0,0.4,6,7,50,Good,0
81643,38,Male,Lahore,Organic,14,2,Hot,5,Tablet,ReferralSite,1,2,0.7,4,10,81,Good,0
81644,30,Male,Islamabad,Referral,11,6,Warm,9,Mobile,Google,5,2,0.6,18,6,97,Good,0
81645,24,Male,Multan,Referral,54,6,Hot,8,Tablet,Twitter,1,1,0.5,2,8,126,No Payment,0
81646,26,Male,Gujranwala,Social Media,55,7,Cold,5,Tablet,ReferralSite,1,1,0.5,17,10,35,Good,0
81647,41,Female,Sialkot,Email,26,14,Warm,3,Mobile,Facebook,0,0,0.3,2,0,123,No Payment,0
81648,28,Male,Karachi,Email,9,5,Warm,0,Tablet,Google,5,3,0.6,18,1,67,No Payment,0
81649,26,Male,Islamabad,Social Media,34,5,Warm,8,Desktop,Twitter,2,2,0.7,18,1,79,Good,0
81650,57,Female,Islamabad,Organic,16,4,Cold,0,Mobile,Direct,3,3,0.8,20,8,93,No Payment,0
81651,60,Female,Faisalabad,Referral,15,11,Hot,0,Tablet,Twitter,2,1,0.4,5,8,65,No Payment,0
81652,30,Male,Quetta,Organic,55,12,Hot,2,Mobile,ReferralSite,1,3,0.4,18,6,107,No Payment,0
81653,47,Female,Islamabad,Social Media,12,6,Hot,4,Desktop,Direct,5,1,0.8,17,5,128,No Payment,0
81654,58,Male,Islamabad,Email,22,2,Cold,3,Desktop,Google,2,2,0.3,20,1,38,Good,0
81655,35,Female,Multan,Email,39,15,Warm,5,Tablet,ReferralSite,4,2,0.5,2,4,123,Good,0
81656,46,Male,Rawalpindi,Social Media,33,5,Hot,9,Mobile,ReferralSite,4,0,0.4,8,3,109,No Payment,0
81657,20,Female,Lahore,Email,10,14,Hot,7,Desktop,Google,3,0,0.2,1,6,128,Good,0
81658,56,Male,Sialkot,Referral,38,8,Warm,3,Tablet,Twitter,4,1,0.3,10,1,102,Good,0
81659,57,Female,Quetta,Social Media,49,10,Warm,2,Desktop,ReferralSite,3,0,0.4,23,6,41,Good,0
81660,51,Female,Faisalabad,Email,26,5,Warm,9,Desktop,Twitter,0,1,0.5,22,7,189,No Payment,0
81661,22,Female,Islamabad,Referral,54,13,Cold,9,Desktop,Facebook,4,3,0.3,2,6,104,Good,0
81662,50,Male,Multan,Referral,20,7,Warm,10,Desktop,Direct,2,2,0.3,7,2,98,No Payment,0
81663,32,Female,Multan,Email,27,3,Warm,3,Desktop,ReferralSite,1,2,0.2,9,4,104,Good,0
81664,59,Male,Lahore,Organic,45,7,Cold,0,Mobile,Direct,4,0,0.4,12,6,26,Good,0
81665,59,Female,Faisalabad,Referral,12,5,Hot,4,Tablet,Google,1,3,0.7,7,5,20,Good,0
81666,43,Female,Sialkot,Email,31,5,Hot,8,Mobile,Facebook,1,1,0.5,8,2,36,No Payment,0
81667,43,Female,Lahore,Social Media,18,8,Hot,3,Desktop,ReferralSite,0,1,0.4,14,8,61,No Payment,0
81668,26,Male,Sialkot,Referral,17,2,Hot,1,Tablet,ReferralSite,0,0,0.1,17,3,165,Good,0
81669,34,Female,Gujranwala,Referral,49,12,Warm,7,Mobile,Twitter,0,0,0.2,5,0,198,No Payment,0
81670,25,Female,Islamabad,Social Media,60,9,Warm,1,Mobile,Google,5,2,0.5,22,5,151,No Payment,0
81671,21,Female,Lahore,Email,25,4,Hot,5,Tablet,Facebook,5,3,0.5,20,8,161,No Payment,0
81672,35,Male,Gujranwala,Referral,54,15,Cold,5,Desktop,Facebook,0,0,0.1,19,4,149,No Payment,0
81673,60,Female,Rawalpindi,Social Media,20,12,Warm,4,Tablet,Twitter,1,1,0.2,3,1,24,No Payment,0
81674,56,Male,Rawalpindi,Referral,14,15,Cold,0,Desktop,Twitter,5,0,0.5,1,6,199,Good,0
81675,54,Male,Rawalpindi,Organic,22,5,Warm,10,Mobile,Facebook,1,0,0.8,16,7,134,No Payment,0
81676,47,Male,Multan,Social Media,9,3,Cold,0,Tablet,Facebook,3,3,0.3,11,9,91,No Payment,0
81677,54,Female,Lahore,Organic,17,11,Warm,9,Desktop,Direct,0,0,0.3,3,1,52,Good,0
81678,53,Male,Gujranwala,Email,9,2,Cold,8,Desktop,Direct,2,2,0.5,17,2,190,Good,0
81679,47,Male,Faisalabad,Email,22,4,Cold,2,Tablet,Direct,3,3,0.2,15,3,123,No Payment,0
81680,32,Male,Rawalpindi,Social Media,26,13,Cold,6,Tablet,ReferralSite,3,3,0.7,21,6,97,No Payment,0
81681,41,Female,Sialkot,Referral,53,6,Warm,8,Desktop,Twitter,3,1,0.7,6,1,154,Good,0
81682,58,Male,Islamabad,Referral,6,4,Hot,4,Mobile,Google,3,2,0.3,3,0,39,No Payment,0
81683,38,Female,Lahore,Email,27,3,Hot,3,Mobile,Direct,1,3,0.3,10,2,84,No Payment,0
81684,26,Female,Gujranwala,Email,53,8,Hot,6,Tablet,Twitter,0,2,0.6,9,1,31,Good,0
81685,29,Female,Lahore,Organic,50,3,Cold,1,Tablet,Facebook,5,2,0.7,13,9,53,Good,0
81686,34,Female,Lahore,Social Media,34,8,Warm,1,Desktop,Google,2,1,0.6,3,2,197,No Payment,0
81687,20,Female,Islamabad,Social Media,55,4,Warm,10,Mobile,ReferralSite,3,2,0.6,4,10,42,No Payment,0
81688,50,Male,Peshawar,Social Media,38,6,Hot,7,Mobile,ReferralSite,5,0,0.8,11,9,108,Good,0
81689,42,Female,Gujranwala,Email,49,13,Hot,8,Desktop,ReferralSite,4,2,0.7,24,7,24,No Payment,0
81690,44,Female,Multan,Referral,23,10,Hot,8,Desktop,Google,5,3,0.7,1,5,182,Good,0
81691,48,Female,Faisalabad,Organic,52,11,Warm,1,Desktop,ReferralSite,4,0,0.8,9,2,63,Good,0
81692,39,Male,Peshawar,Referral,52,10,Cold,6,Tablet,Direct,5,2,0.4,24,0,163,Good,0
81693,40,Female,Islamabad,Social Media,22,5,Warm,3,Desktop,Google,4,0,0.7,8,6,107,No Payment,0
81694,35,Female,Rawalpindi,Referral,41,7,Hot,6,Mobile,Google,5,3,0.5,11,4,38,Good,0
81695,49,Female,Lahore,Email,54,10,Cold,10,Desktop,Facebook,0,3,0.7,2,0,40,No Payment,0
81696,51,Male,Lahore,Referral,5,7,Hot,1,Tablet,Twitter,2,2,0.4,20,5,200,Good,0
81697,22,Male,Peshawar,Referral,58,8,Cold,7,Desktop,ReferralSite,1,1,0.7,19,2,32,Good,0
81698,58,Female,Rawalpindi,Referral,24,9,Hot,9,Tablet,Google,2,2,0.8,10,4,131,No Payment,0
81699,45,Male,Lahore,Organic,45,4,Cold,4,Desktop,Twitter,2,1,0.3,6,9,159,Good,0
81700,36,Female,Sialkot,Organic,48,8,Warm,4,Mobile,Twitter,3,3,0.6,16,9,190,Good,0
81701,29,Male,Lahore,Social Media,47,6,Cold,5,Tablet,Direct,2,3,0.1,7,8,98,No Payment,0
81702,28,Male,Karachi,Referral,52,13,Hot,4,Tablet,Facebook,4,0,0.6,14,8,182,No Payment,1
81703,43,Female,Gujranwala,Social Media,14,15,Hot,2,Desktop,Direct,0,0,0.8,15,6,49,No Payment,0
81704,46,Female,Multan,Referral,11,14,Cold,5,Tablet,Google,3,1,0.1,6,1,152,No Payment,0
